id_estudiante,edad,grado,promedio_matematica,promedio_comunicacion,promedio_ciencias,promedio_general,num_cursos_desaprobados,porcentaje_asistencia,num_tardanzas,num_inasistencias_injustificadas,tendencia_notas,participacion_clase,entrega_tareas,repitio_grado,horas_estudio_semanal,target
1116,14.0,2,6.69,10.0,7.11,7.17,5,55.3,7,8,,Media,35.7,0,0.0,Suspendido
2612,16.0,4,14.54,8.47,12.62,11.18,4,74.9,4,9,Mejorando,Baja,53.4,1,5.3,Necesita_reforzamiento
1367,15.0,4,16.06,13.86,10.41,12.76,2,67.6,9,5,Estable,Media,47.9,0,,Necesita_reforzamiento
1594,16.0,5,14.78,8.47,7.31,10.27,0,60.0,5,6,Empeorando,Baja,70.2,0,3.2,Necesita_reforzamiento
2298,14.0,3,9.15,14.02,10.7,11.73,3,71.6,4,1,Estable,Media,61.4,1,15.6,Continua_estudiando
1707,16.0,5,13.22,14.47,15.86,14.18,2,81.3,7,6,Mejorando,Media,83.3,0,3.8,Necesita_reforzamiento
3493,15.0,3,13.68,18.63,15.99,16.33,1,91.9,2,1,Estable,Media,100.0,0,8.0,Continua_estudiando
3261,16.0,4,8.25,8.7,9.98,8.99,3,64.6,9,7,Empeorando,Baja,65.1,0,8.3,Necesita_reforzamiento
3983,15.0,4,15.71,14.14,12.94,13.78,4,89.9,2,2,Estable,Alta,87.3,0,12.7,Continua_estudiando
3415,15.0,4,8.18,13.18,14.54,11.42,1,66.6,5,6,Empeorando,Baja,48.2,1,7.0,Necesita_reforzamiento
1912,16.0,5,9.2,7.65,7.21,7.72,3,69.0,4,9,Empeorando,Baja,59.0,0,7.0,Suspendido
3087,14.0,2,16.95,15.15,15.18,16.2,1,78.9,4,6,Estable,Baja,76.6,0,6.4,Continua_estudiando
3110,15.0,3,17.52,10.04,12.93,14.49,2,99.8,3,3,Mejorando,Media,83.8,0,15.2,Continua_estudiando
1694,16.0,4,8.96,13.87,12.28,12.55,1,79.1,2,2,Mejorando,Media,60.5,1,7.9,Continua_estudiando
1969,12.0,1,9.13,8.48,11.98,9.85,3,79.0,8,7,Estable,Baja,72.6,0,12.5,Necesita_reforzamiento
2529,15.0,4,17.04,15.79,13.1,15.25,0,85.1,2,4,Estable,Media,80.9,0,13.2,Continua_estudiando
2480,13.0,1,8.31,10.06,6.38,7.54,1,85.1,7,2,Empeorando,Baja,55.5,0,3.6,Necesita_reforzamiento
1106,14.0,3,9.58,13.74,8.78,10.62,3,88.0,4,3,Empeorando,Media,65.9,1,6.1,Necesita_reforzamiento
2257,14.0,2,5.58,0.84,8.74,6.13,3,73.7,8,12,Empeorando,Baja,52.4,0,8.8,Necesita_reforzamiento
2907,17.0,5,14.41,15.47,14.06,15.51,1,74.0,7,12,Estable,Baja,60.6,0,7.7,Necesita_reforzamiento
1328,14.0,3,11.23,13.22,15.12,13.14,3,66.4,9,6,Mejorando,Baja,72.3,0,1.8,Necesita_reforzamiento
3678,15.0,4,9.18,5.6,2.82,5.99,3,56.7,11,17,Estable,Baja,31.4,0,6.9,Suspendido
1980,15.0,4,18.32,16.02,13.24,16.64,0,96.7,2,3,Mejorando,Alta,92.5,0,15.5,Continua_estudiando
3600,12.0,1,5.09,7.99,8.02,6.43,1,63.5,8,5,Empeorando,Media,36.6,0,13.1,Suspendido
3057,15.0,4,5.49,7.22,5.64,6.18,5,53.3,3,14,Empeorando,Baja,,0,5.2,Suspendido
2342,15.0,4,11.19,12.1,1.97,8.56,1,63.6,10,9,Estable,Baja,46.5,0,1.8,Suspendido
2279,13.0,2,7.53,4.92,12.0,8.45,5,58.9,6,8,Empeorando,Baja,41.2,0,0.0,Suspendido
3702,17.0,5,11.69,12.88,13.76,12.07,1,82.9,5,8,Estable,Media,49.4,0,8.1,Necesita_reforzamiento
2294,14.0,3,17.12,18.01,15.93,18.1,3,75.8,1,5,Mejorando,Alta,85.5,0,10.2,Continua_estudiando
1495,13.0,2,9.57,10.91,12.77,10.7,2,78.1,10,10,Estable,Baja,63.0,0,13.3,Necesita_reforzamiento
1535,13.0,2,15.88,20.0,20.0,18.02,0,83.5,1,0,Mejorando,Alta,87.1,0,8.7,Continua_estudiando
3154,17.0,5,16.09,13.16,13.1,13.98,1,77.9,4,7,Estable,Baja,88.1,1,17.9,Necesita_reforzamiento
1318,14.0,2,13.26,8.62,10.43,11.19,2,74.1,11,10,Empeorando,Baja,80.5,0,5.6,Necesita_reforzamiento
1186,14.0,2,12.07,13.15,10.75,11.97,2,86.6,2,2,Mejorando,Media,62.7,0,4.3,Necesita_reforzamiento
2816,16.0,4,18.26,15.14,14.53,16.16,5,91.1,3,6,Mejorando,Media,76.3,1,11.4,Necesita_reforzamiento
2946,15.0,3,5.47,6.14,0.98,4.61,9,71.7,8,7,Empeorando,Baja,33.9,1,3.1,Suspendido
1758,16.0,4,7.69,2.28,4.08,4.92,0,68.3,11,16,Empeorando,Baja,42.0,0,8.0,Suspendido
1750,14.0,2,12.42,7.36,7.19,9.62,1,54.6,4,4,Empeorando,Media,27.4,0,7.2,Suspendido
1464,16.0,5,17.62,19.48,17.27,18.79,0,85.4,1,1,Mejorando,Alta,81.4,0,8.2,Continua_estudiando
2017,14.0,2,9.88,9.03,12.92,11.06,3,74.9,1,5,Mejorando,Media,74.2,0,10.0,Necesita_reforzamiento
3196,15.0,4,7.17,7.44,11.43,8.15,3,,6,4,Empeorando,Baja,,1,7.0,Suspendido
3379,13.0,1,16.31,17.02,18.83,17.89,0,82.4,2,3,Mejorando,Alta,93.5,0,,Continua_estudiando
2724,15.0,3,13.11,10.92,,11.98,1,54.4,7,4,Mejorando,Baja,52.4,0,6.9,Necesita_reforzamiento
3883,14.0,3,12.63,16.02,11.33,13.68,2,65.8,3,2,,Media,,0,7.2,Necesita_reforzamiento
1986,15.0,4,6.61,9.99,4.34,6.94,7,85.0,8,13,Empeorando,Media,48.8,0,,Suspendido
1197,15.0,4,11.81,13.71,8.47,10.47,2,81.4,4,5,Empeorando,Media,60.5,0,,Necesita_reforzamiento
2102,15.0,4,16.26,18.27,20.0,18.34,0,100.0,4,0,Mejorando,Media,69.9,0,7.5,Continua_estudiando
2265,15.0,3,15.68,14.48,13.99,13.03,4,74.6,3,2,Mejorando,Baja,62.3,0,14.7,Necesita_reforzamiento
3945,13.0,2,20.0,18.02,18.77,18.61,0,95.8,0,0,Mejorando,Media,70.1,0,12.1,Continua_estudiando
1987,15.0,4,13.48,15.2,14.67,14.16,1,91.8,3,2,Mejorando,Media,82.0,0,12.0,Continua_estudiando
2217,15.0,3,20.0,18.64,20.0,20.0,0,83.5,1,0,Mejorando,Alta,100.0,0,15.0,Continua_estudiando
2356,17.0,5,15.85,19.51,14.69,16.68,0,90.3,6,3,Estable,Alta,91.5,1,6.8,Continua_estudiando
3595,12.0,1,12.15,13.31,12.89,12.56,0,85.7,3,4,Mejorando,Alta,88.2,0,8.0,Continua_estudiando
3920,16.0,5,11.05,12.66,10.9,11.6,5,92.9,8,4,Mejorando,Baja,60.6,0,8.2,Necesita_reforzamiento
2299,12.0,1,12.2,10.34,11.41,11.0,0,74.1,3,8,Empeorando,Baja,48.5,1,,Necesita_reforzamiento
2304,13.0,2,14.37,19.16,15.8,15.06,2,88.2,6,6,Estable,Alta,78.6,0,11.4,Continua_estudiando
2828,13.0,1,14.87,10.8,12.41,13.17,2,66.6,8,5,Empeorando,Alta,,0,9.3,Necesita_reforzamiento
3352,14.0,3,11.68,6.95,8.03,8.35,1,68.9,11,10,Empeorando,Media,61.4,1,6.6,Suspendido
2050,12.0,1,13.8,10.32,10.83,11.41,1,81.2,3,2,Estable,Alta,98.9,0,14.5,Continua_estudiando
1105,17.0,5,12.38,12.15,11.01,12.4,5,65.3,3,9,Estable,Alta,73.3,1,14.8,Necesita_reforzamiento
2746,15.0,4,8.75,6.94,7.2,8.31,0,74.3,2,4,Estable,Media,85.8,1,9.0,Necesita_reforzamiento
3683,13.0,1,14.45,16.68,17.74,15.96,0,,1,2,Estable,Alta,86.1,0,7.5,Continua_estudiando
2442,16.0,4,12.95,13.46,17.23,14.05,0,72.7,8,4,Mejorando,Media,67.7,0,9.8,Continua_estudiando
2409,14.0,2,5.3,8.94,8.55,7.92,2,61.5,8,7,Empeorando,Baja,52.4,0,12.2,Suspendido
1863,13.0,2,8.55,11.66,11.05,10.52,0,79.0,4,7,Mejorando,Alta,51.7,0,8.8,Necesita_reforzamiento
3690,12.0,1,6.92,10.37,10.5,8.7,2,76.4,7,6,Mejorando,Baja,57.5,1,4.9,Necesita_reforzamiento
3357,15.0,4,4.99,1.93,10.81,6.02,3,71.6,2,10,Estable,Baja,71.1,1,2.4,Necesita_reforzamiento
3537,13.0,2,9.45,6.7,8.85,7.95,1,84.6,6,11,,Baja,36.3,0,10.5,Necesita_reforzamiento
1239,12.0,1,12.29,14.44,12.31,13.0,0,82.6,3,1,Mejorando,Media,91.4,1,7.7,Continua_estudiando
2913,14.0,2,7.47,4.5,6.44,5.52,5,67.9,9,6,Empeorando,Baja,45.6,1,,Suspendido
3402,13.0,2,5.38,5.77,8.69,6.39,2,77.7,6,5,Empeorando,Baja,44.6,0,8.7,Necesita_reforzamiento
2185,13.0,1,13.59,9.69,13.18,12.34,2,91.1,2,2,Mejorando,Alta,86.4,0,,Continua_estudiando
1165,13.0,2,12.71,14.84,7.68,12.69,4,79.2,4,7,Mejorando,Media,58.1,0,6.1,Necesita_reforzamiento
1070,13.0,1,10.5,3.48,7.37,6.73,5,73.0,5,11,Empeorando,Baja,54.9,0,7.6,Necesita_reforzamiento
1633,16.0,5,15.26,8.43,11.77,11.91,0,82.7,1,10,Estable,Media,77.7,0,10.9,Continua_estudiando
3667,15.0,3,11.73,11.73,10.67,10.64,5,68.1,10,12,,Baja,48.7,0,7.2,Suspendido
3241,15.0,4,18.88,20.0,17.09,18.9,0,88.9,2,1,Mejorando,Media,80.6,0,14.5,Continua_estudiando
3297,15.0,3,9.67,13.14,13.97,13.51,3,78.6,5,5,Estable,Baja,63.0,0,,Necesita_reforzamiento
3872,15.0,3,14.68,11.75,12.31,12.85,3,75.5,3,6,Mejorando,Media,76.2,0,5.9,Necesita_reforzamiento
3494,14.0,2,4.11,14.48,7.07,8.05,6,65.8,4,15,Empeorando,Baja,58.0,0,11.5,Suspendido
1545,14.0,3,13.41,18.96,16.43,16.53,0,88.1,0,0,Estable,Alta,82.8,0,12.2,Continua_estudiando
1067,17.0,5,9.52,10.58,9.96,9.49,2,83.6,3,4,Estable,Media,74.1,0,6.0,Necesita_reforzamiento
1036,16.0,4,8.13,12.2,9.07,10.14,3,74.6,2,1,Mejorando,Media,64.4,0,7.1,Continua_estudiando
2354,16.0,4,17.29,16.12,16.73,16.44,0,98.9,2,0,Mejorando,Alta,70.0,0,12.6,Continua_estudiando
2159,16.0,5,14.41,11.02,9.43,11.18,3,77.0,5,3,Mejorando,Baja,67.2,0,7.9,Necesita_reforzamiento
1079,13.0,1,9.86,12.19,9.34,11.29,2,72.2,5,9,Mejorando,Media,72.3,0,1.1,Necesita_reforzamiento
1772,15.0,4,9.17,9.9,9.31,9.62,1,85.4,3,5,Estable,Media,37.3,1,11.7,Necesita_reforzamiento
3063,16.0,5,9.56,9.1,9.1,9.55,2,79.7,6,5,Empeorando,Media,43.6,1,1.8,Necesita_reforzamiento
3933,14.0,2,13.6,12.59,12.66,12.74,0,76.8,0,0,Mejorando,Media,69.1,0,12.1,Necesita_reforzamiento
1518,16.0,4,14.52,12.93,14.1,14.15,1,73.4,5,0,Estable,Baja,52.2,0,10.4,Necesita_reforzamiento
2685,12.0,1,15.03,16.24,17.45,16.03,0,77.1,0,0,Mejorando,Alta,87.9,0,9.8,Continua_estudiando
2408,15.0,4,20.0,20.0,18.29,19.98,0,100.0,0,0,Estable,Alta,93.4,0,13.3,Continua_estudiando
3294,15.0,3,17.84,15.57,18.44,16.87,2,93.1,3,1,Estable,Alta,84.8,0,10.8,Continua_estudiando
3419,12.0,1,14.63,13.78,18.37,15.14,0,83.0,5,3,Estable,Alta,95.5,0,12.2,Continua_estudiando
2662,15.0,4,6.43,14.31,13.33,12.38,4,,7,6,Empeorando,Baja,28.3,0,11.3,Necesita_reforzamiento
2028,14.0,3,13.44,13.25,18.17,14.56,0,81.3,6,4,Estable,Baja,72.5,0,6.7,Continua_estudiando
2772,13.0,1,14.52,12.72,8.33,11.4,1,,5,4,Empeorando,Baja,70.3,1,2.4,Necesita_reforzamiento
3277,14.0,3,14.88,7.55,10.49,10.83,2,83.2,7,2,Mejorando,Media,65.7,0,6.5,Necesita_reforzamiento
1344,17.0,5,8.56,7.34,10.74,8.36,4,66.1,5,3,Estable,Media,54.6,0,3.6,Necesita_reforzamiento
2597,12.0,1,15.62,16.99,12.57,14.56,0,76.6,8,6,Mejorando,Baja,81.6,0,8.7,Continua_estudiando
3131,14.0,2,20.0,16.59,17.05,17.47,2,88.8,3,2,Mejorando,Alta,91.0,0,11.8,Continua_estudiando
1552,17.0,5,13.5,17.65,11.35,13.52,2,68.4,50,1,Mejorando,Baja,58.4,1,5.6,Continua_estudiando
1094,15.0,4,11.06,14.67,12.84,13.0,0,85.0,3,4,Mejorando,Alta,93.6,0,10.5,Continua_estudiando
2429,14.0,2,11.23,15.49,4.26,10.58,4,65.6,3,6,Mejorando,Baja,38.7,0,6.5,Necesita_reforzamiento
1589,15.0,3,18.8,13.19,18.75,16.49,3,86.6,5,4,Mejorando,Media,76.9,0,8.1,Continua_estudiando
2773,16.0,4,12.48,7.76,6.74,9.22,2,83.0,4,6,Estable,Media,57.5,0,,Necesita_reforzamiento
2622,15.0,3,11.01,11.25,10.57,11.62,2,78.9,10,10,Empeorando,Baja,51.1,0,3.0,Necesita_reforzamiento
1815,15.0,4,13.56,17.36,14.93,15.35,2,91.0,2,3,Estable,Media,62.7,0,11.8,Continua_estudiando
2236,17.0,5,13.2,10.43,18.43,15.01,0,93.9,2,3,Mejorando,Alta,90.7,0,10.9,Continua_estudiando
3053,16.0,5,8.43,12.65,10.19,9.92,2,71.8,9,7,Empeorando,Baja,52.6,0,5.8,Necesita_reforzamiento
3727,14.0,3,12.41,11.39,11.2,11.08,1,84.5,5,5,Empeorando,Media,,0,7.0,Necesita_reforzamiento
1368,14.0,2,4.88,8.09,9.53,7.52,0,66.4,6,11,Estable,Media,49.4,1,9.9,Necesita_reforzamiento
1999,13.0,2,8.03,11.4,7.14,9.97,7,55.7,12,14,Estable,Media,40.8,0,2.0,Suspendido
2080,13.0,1,14.12,6.82,14.35,11.37,3,82.8,2,5,Mejorando,Baja,74.6,0,11.8,Continua_estudiando
2239,12.0,1,15.24,15.88,14.65,15.72,0,100.0,7,5,Mejorando,Alta,95.8,0,9.0,Continua_estudiando
3601,13.0,1,8.0,10.25,13.08,10.05,2,69.5,7,7,Mejorando,Alta,68.7,0,3.5,Necesita_reforzamiento
2949,16.0,5,20.0,17.9,16.96,18.75,1,88.1,1,2,Mejorando,Alta,71.2,0,,Continua_estudiando
2488,16.0,5,7.98,5.03,7.23,7.18,3,63.8,4,9,Empeorando,Media,56.7,0,2.7,Necesita_reforzamiento
1778,14.0,3,16.02,14.21,,16.28,1,90.0,1,2,Mejorando,Alta,77.0,0,8.0,Continua_estudiando
2972,12.0,1,7.98,1.94,6.21,5.27,2,,9,10,Empeorando,Media,44.7,0,4.8,Suspendido
3230,15.0,3,9.07,4.17,8.6,6.73,7,59.7,6,6,Estable,Baja,,0,10.2,Necesita_reforzamiento
1284,16.0,4,18.59,16.95,18.88,19.42,0,95.9,1,0,Mejorando,Media,94.2,0,7.8,Continua_estudiando
3221,16.0,5,11.54,13.49,15.33,13.81,2,99.0,4,1,Mejorando,Baja,82.3,0,,Continua_estudiando
1631,14.0,3,7.48,6.99,8.65,7.4,1,74.0,12,8,Empeorando,Media,68.2,0,11.5,Suspendido
2691,12.0,1,12.17,9.95,8.82,10.35,0,79.5,7,5,Estable,Baja,60.1,0,7.6,Necesita_reforzamiento
2777,15.0,4,8.29,9.97,10.69,10.18,1,75.8,2,10,Mejorando,Media,50.9,0,2.5,Necesita_reforzamiento
1837,14.0,2,11.53,9.83,9.2,10.38,3,74.1,7,8,Empeorando,Baja,54.3,1,0.4,Necesita_reforzamiento
1752,14.0,2,18.06,15.75,15.77,17.24,0,100.0,1,0,Mejorando,Media,95.9,0,17.2,Continua_estudiando
2038,16.0,5,15.12,9.79,15.82,13.59,1,91.7,7,3,,Alta,66.5,0,13.6,Necesita_reforzamiento
1643,14.0,3,17.92,17.33,15.72,17.25,0,94.1,0,0,Mejorando,Alta,98.8,0,13.7,Continua_estudiando
2065,14.0,3,12.2,12.8,20.0,14.51,1,90.6,2,1,Estable,Alta,85.0,0,12.6,Continua_estudiando
3005,13.0,2,16.69,16.88,15.29,16.0,0,98.4,0,0,Estable,Alta,99.9,0,,Continua_estudiando
2594,14.0,3,15.17,9.27,10.05,12.11,4,82.9,8,6,,Baja,75.8,0,11.3,Necesita_reforzamiento
3978,13.0,2,12.1,14.21,7.82,11.78,2,74.4,11,9,Empeorando,Baja,49.7,0,3.5,Necesita_reforzamiento
2334,13.0,1,7.0,6.84,11.79,7.78,3,66.4,8,5,Empeorando,Baja,64.1,0,12.0,Suspendido
3786,16.0,4,10.84,7.5,8.36,8.22,2,70.9,4,12,Empeorando,Baja,46.8,1,7.0,Necesita_reforzamiento
1268,17.0,5,18.22,15.37,13.84,15.26,1,100.0,2,4,Mejorando,Media,85.2,0,19.7,Continua_estudiando
3822,13.0,2,13.69,12.46,16.22,14.77,2,65.8,5,3,Estable,Media,74.6,0,3.0,Necesita_reforzamiento
1488,15.0,4,15.95,16.35,,15.45,1,82.7,2,3,Mejorando,Alta,60.8,0,6.2,Continua_estudiando
1540,15.0,4,1.48,5.76,4.04,4.19,3,51.5,10,10,Empeorando,Media,55.5,0,2.4,Suspendido
1114,16.0,4,9.03,6.07,6.72,7.77,2,72.8,4,4,Estable,Baja,68.5,0,4.0,Necesita_reforzamiento
2486,12.0,1,10.37,13.1,14.26,12.09,0,77.6,2,0,Mejorando,Alta,100.0,0,15.2,Continua_estudiando
2760,14.0,3,11.41,7.24,5.95,8.51,4,77.2,7,8,,Baja,58.8,0,2.3,Suspendido
2465,16.0,4,14.31,12.42,16.35,15.25,2,86.6,7,2,Mejorando,Baja,79.7,0,11.6,Necesita_reforzamiento
1684,13.0,2,8.1,7.85,5.35,6.8,3,57.8,2,5,Empeorando,Baja,52.3,1,3.1,Necesita_reforzamiento
3391,14.0,3,8.46,16.32,12.74,12.42,0,81.8,7,5,Mejorando,Alta,83.4,0,9.6,Necesita_reforzamiento
2555,15.0,3,18.98,17.48,17.61,18.32,0,91.0,0,0,Mejorando,Media,64.6,0,16.2,Continua_estudiando
2646,16.0,4,13.49,11.08,10.24,11.74,1,77.0,10,9,Empeorando,Baja,44.2,0,7.6,Necesita_reforzamiento
2292,14.0,2,13.35,11.42,9.05,10.57,1,72.0,5,2,Empeorando,Baja,58.2,0,6.5,Necesita_reforzamiento
3323,15.0,3,11.73,11.85,15.88,12.95,0,79.7,4,4,Empeorando,Media,72.6,0,7.9,Necesita_reforzamiento
1154,14.0,2,12.06,10.69,14.02,12.19,1,88.0,3,4,Empeorando,Alta,81.7,0,15.7,Necesita_reforzamiento
2491,16.0,5,11.17,16.26,15.93,14.5,0,100.0,3,3,Estable,Alta,88.7,0,11.1,Continua_estudiando
1740,12.0,1,12.21,10.82,8.64,10.63,2,62.0,5,4,Estable,Baja,75.6,0,11.2,Necesita_reforzamiento
2437,12.0,1,10.88,19.54,10.5,13.07,1,84.7,3,6,Mejorando,Baja,87.3,0,12.4,Continua_estudiando
2723,16.0,5,10.73,9.6,12.56,11.29,1,65.3,5,9,Mejorando,Baja,59.2,0,9.1,Necesita_reforzamiento
2563,13.0,1,11.82,14.55,10.39,12.31,2,64.3,6,7,Empeorando,Baja,60.9,0,7.2,Suspendido
3266,12.0,1,12.84,16.22,16.73,14.66,1,95.8,1,1,Estable,Alta,82.9,1,16.9,Continua_estudiando
2576,13.0,2,20.0,18.29,17.68,18.38,0,88.9,1,0,Mejorando,Alta,100.0,0,4.1,Continua_estudiando
2145,16.0,5,14.43,12.76,8.33,11.84,2,79.3,3,5,Empeorando,Baja,76.5,0,8.2,Necesita_reforzamiento
1654,13.0,1,16.44,19.24,15.85,17.47,0,81.7,0,1,Mejorando,Media,100.0,0,4.6,Continua_estudiando
1287,14.0,3,11.09,13.48,,13.69,1,84.4,1,9,Estable,Baja,91.0,0,,Continua_estudiando
1358,16.0,5,9.49,10.27,8.23,9.07,2,73.4,10,6,Empeorando,Media,56.7,0,2.3,Necesita_reforzamiento
1074,14.0,2,15.06,20.0,11.46,16.52,0,86.3,3,0,Mejorando,Alta,86.0,0,11.7,Continua_estudiando
3799,15.0,3,7.97,16.19,8.46,11.05,4,80.4,1,9,Estable,Baja,,1,9.7,Necesita_reforzamiento
2507,13.0,1,9.71,15.41,13.54,13.75,0,90.7,6,1,Empeorando,Media,92.5,0,5.0,Necesita_reforzamiento
1668,13.0,2,1.01,6.29,1.34,3.16,5,62.7,8,11,Estable,Baja,61.4,0,5.9,Suspendido
2127,12.0,1,10.26,11.94,9.52,10.96,2,73.4,2,2,Estable,Baja,55.9,0,5.8,Necesita_reforzamiento
3227,14.0,3,15.05,14.12,19.66,16.84,2,94.1,6,1,Mejorando,Alta,87.3,0,7.2,Necesita_reforzamiento
1270,12.0,1,15.71,14.17,19.82,16.24,1,93.3,3,1,Mejorando,Alta,75.8,0,6.1,Continua_estudiando
1821,17.0,5,15.04,16.08,13.63,15.42,0,85.6,2,4,,Media,95.8,0,11.4,Continua_estudiando
1508,13.0,2,6.45,4.43,4.82,5.23,6,56.1,11,9,,Baja,43.4,1,0.0,Suspendido
2344,14.0,3,9.61,7.88,8.91,8.85,4,70.7,5,3,Empeorando,Baja,60.1,0,8.0,Necesita_reforzamiento
3194,16.0,4,15.81,16.58,20.0,17.38,1,77.3,2,8,Estable,Alta,78.5,0,12.7,Continua_estudiando
1604,17.0,5,5.59,11.41,9.1,8.69,0,68.4,8,7,Estable,Baja,60.1,1,2.5,Necesita_reforzamiento
1933,13.0,1,14.82,9.5,14.68,13.24,3,83.4,4,3,Mejorando,Media,91.9,0,8.6,Necesita_reforzamiento
3329,16.0,5,8.67,11.47,11.05,10.35,2,84.4,6,6,Estable,Media,49.6,0,6.0,Necesita_reforzamiento
1405,13.0,1,6.74,6.35,,5.08,4,59.4,7,9,Estable,Media,44.8,0,3.7,Suspendido
3444,13.0,1,13.79,11.45,12.43,13.69,1,69.3,7,1,Empeorando,Baja,55.7,1,5.0,Necesita_reforzamiento
1416,12.0,1,11.25,15.47,,12.86,0,88.5,3,1,Mejorando,Media,78.4,0,10.9,Continua_estudiando
2417,15.0,3,8.99,7.58,9.59,7.41,2,71.6,3,12,Empeorando,Baja,64.8,0,,Necesita_reforzamiento
1620,16.0,5,15.06,13.18,15.58,14.69,1,81.1,5,0,Empeorando,Baja,77.9,0,8.9,Continua_estudiando
3293,13.0,1,16.23,12.8,9.48,11.36,1,67.5,4,8,Estable,Baja,52.2,0,7.0,Necesita_reforzamiento
3263,13.0,1,10.88,11.18,11.51,11.7,1,81.0,1,8,Empeorando,Baja,63.6,0,3.0,Necesita_reforzamiento
1285,14.0,2,9.46,7.83,9.58,8.58,4,72.7,8,8,Empeorando,Baja,48.9,0,,Necesita_reforzamiento
1916,12.0,1,5.71,6.43,7.53,6.6,5,62.1,11,10,Estable,Baja,26.5,0,7.3,Suspendido
3989,13.0,1,10.81,12.5,12.55,11.9,2,65.3,3,2,Estable,Media,72.2,0,12.5,Continua_estudiando
1621,15.0,3,12.08,16.8,17.85,15.9,1,111.0,4,1,,Media,77.5,0,9.2,Necesita_reforzamiento
1330,16.0,4,14.26,14.46,15.05,14.84,0,77.9,2,2,Mejorando,Alta,81.3,0,7.4,Continua_estudiando
3515,14.0,2,13.52,15.15,12.25,14.11,0,78.5,3,0,Mejorando,Alta,68.5,1,13.1,Continua_estudiando
3577,14.0,3,8.18,5.45,10.74,8.01,5,68.8,9,3,Empeorando,Baja,61.0,0,10.0,Necesita_reforzamiento
2470,13.0,1,15.4,11.72,14.11,14.24,1,83.6,3,2,Mejorando,Alta,100.0,0,8.3,Continua_estudiando
1687,15.0,4,18.63,13.2,10.64,14.97,1,82.4,7,5,Estable,Media,69.4,0,6.6,Necesita_reforzamiento
3384,16.0,4,12.21,9.76,13.58,11.61,0,79.1,4,2,Estable,Baja,81.7,1,13.8,Continua_estudiando
3216,14.0,2,17.46,13.13,18.34,16.55,0,86.4,1,4,Estable,Media,98.1,0,,Continua_estudiando
2580,14.0,2,7.91,8.29,4.85,6.34,2,63.3,7,7,Empeorando,Baja,59.4,0,0.0,Suspendido
2289,17.0,5,10.96,12.44,14.52,11.92,4,81.0,8,4,,Media,54.5,0,2.5,Necesita_reforzamiento
1834,16.0,5,14.03,8.81,10.83,11.58,3,67.0,7,6,Empeorando,Baja,56.8,0,11.1,Necesita_reforzamiento
3519,16.0,5,9.53,7.79,15.57,11.62,1,89.0,9,8,Empeorando,Baja,84.2,0,10.6,Necesita_reforzamiento
2184,15.0,3,14.87,15.51,10.95,13.84,2,85.4,2,6,Empeorando,Alta,74.4,0,10.2,Continua_estudiando
3634,14.0,2,8.93,15.02,15.02,11.99,5,80.2,5,9,Empeorando,Media,60.3,0,1.2,Necesita_reforzamiento
1075,13.0,2,7.39,15.57,9.68,11.02,0,78.9,4,2,Empeorando,Baja,58.9,0,9.0,Continua_estudiando
2067,13.0,2,17.2,17.78,15.15,17.04,0,98.3,2,0,Mejorando,Alta,86.0,0,,Continua_estudiando
3990,15.0,4,6.54,7.1,9.97,7.37,8,62.6,9,5,Empeorando,Media,68.4,0,4.5,Necesita_reforzamiento
2909,17.0,5,10.01,8.04,,9.3,2,72.0,4,5,Empeorando,Baja,74.8,0,11.6,Suspendido
1660,15.0,4,14.73,12.07,14.89,15.11,1,76.0,7,3,Mejorando,Media,60.8,1,7.7,Continua_estudiando
2571,17.0,5,7.95,10.64,9.65,8.07,1,64.4,4,6,Empeorando,Baja,27.3,1,7.6,Necesita_reforzamiento
2829,16.0,5,5.93,10.61,2.79,6.66,6,54.1,7,9,Empeorando,Media,34.6,0,0.0,Suspendido
1066,13.0,2,6.38,8.21,14.0,9.77,1,83.0,8,7,Empeorando,Media,70.6,0,8.3,Necesita_reforzamiento
3518,13.0,2,17.08,16.67,15.49,16.27,2,100.0,3,2,Mejorando,Alta,81.2,0,10.5,Continua_estudiando
2552,14.0,2,10.48,11.47,10.57,10.41,4,80.4,4,9,Estable,Media,50.5,0,8.4,Necesita_reforzamiento
1575,15.0,3,6.74,3.47,3.51,4.22,5,57.7,5,12,Empeorando,Baja,41.4,1,6.4,Suspendido
2701,14.0,2,9.49,10.67,10.15,10.96,3,65.8,9,8,Empeorando,Baja,51.5,0,5.6,Suspendido
2244,12.0,1,16.37,16.58,17.76,17.12,2,76.4,2,0,,Alta,86.4,0,12.2,Continua_estudiando
2508,15.0,4,9.27,12.15,13.26,10.91,5,84.0,5,13,Mejorando,Media,43.6,1,1.3,Necesita_reforzamiento
3015,16.0,5,9.58,14.26,11.89,11.21,2,95.2,3,8,Estable,Baja,59.7,0,4.1,Necesita_reforzamiento
1440,16.0,4,14.16,18.29,15.03,15.33,3,86.2,2,4,Mejorando,Media,38.8,1,6.6,Necesita_reforzamiento
3362,14.0,3,14.9,18.64,,16.84,0,77.9,2,1,Mejorando,Alta,72.9,0,7.2,Continua_estudiando
1744,14.0,3,17.06,17.92,20.0,17.98,0,99.3,1,1,Estable,Alta,90.4,0,13.0,Continua_estudiando
1657,13.0,1,9.94,6.0,7.23,7.43,5,65.3,12,8,Empeorando,Baja,56.1,0,7.7,Suspendido
